1816
502	1839	0.001505
503	773	0.001511
504	1116	0.001542
505	2352	0.001542
506	2329	0.001564
507	1196	0.001564
508	573	0.001572
509	1030	0.001596
510	2387	0.001618
511	187	0.001626
512	2396	0.001636
513	1270	0.001646
514	940	0.001653
515	2186	0.001659
516	498	0.001663
517	2332	0.001706
518	199	0.001708
519	1017	0.001734
520	526	0.001741
521	236	0.001748
522	579	0.001753
523	1131	0.001780
524	391	0.001795
525	1751	0.001797
526	2266	0.001800
527	522	0.001810
528	2375	0.001860
529	1559	0.001907
530	1320	0.001921
531	463	0.001938
532	432	0.001940
533	2243	0.001949
534	318	0.001972
535	181	0.001999
536	2233	0.002011
537	637	0.002013
538	1708	0.002073
539	2372	0.002094
540	1640	0.002099
541	2294	0.002104
542	1808	0.002112
543	142	0.002118
544	1581	0.002126
545	1208	0.002126
546	731	0.002154
547	85	0.002162
548	678	0.002165
549	1329	0.002170
550	292	0.002173
551	1850	0.002185
552	962	0.002196
553	1332	0.002199
554	285	0.002207
555	769	0.002221
556	2215	0.002224
557	1330	0.002231
558	1497	0.002244
559	1138	0.002255
560	309	0.002316
561	770	0.002322
562	2080	0.002334
563	2252	0.002334
564	2015	0.002336
565	1988	0.002344
566	1922	0.002349
567	308	0.002396
568	1610	0.002401
569	1768	0.002406
570	2057	0.002421
571	434	0.002439
572	1476	0.002441
573	1625	0.002469
574	1465	0.002524
575	751	0.002537
576	1824	0.002584
577	1336	0.002595
578	614	0.002598
579	899	0.002609
580	1685	0.002648
581	1716	0.002665
582	2415	0.002671
583	1833	0.002673
584	774	0.002673
585	1892	0.002674
586	800	0.002676
587	973	0.002713
588	2203	0.002754
589	694	0.002790
590	2319	0.002796
591	1680	0.002812
592	557	0.002814
593	1212	0.002817
594	1928	0.002818
595	565	0.002847
596	176	0.002859
597	354	0.002883
598	929	0.002894
599	2306	0.002894
600	468	0.002911
601	600	0.002919
602	950	0.002932
603	2096	0.002966
604	905	0.002967
605	797	0.003011
606	251	0.003031
607	963	0.003045
608	2249	0.003069
609	1289	0.003073
610	477	0.003141
611	806	0.003163
612	1400	0.003166
613	2362	0.003187
614	1767	0.003249
615	321	0.003266
616	2414	0.003282
617	1843	0.003313
618	1271	0.003318
619	166	0.003354
620	2138	0.003361
621	1838	0.003387
622	50	0.003428
623	1943	0.003432
624	1555	0.003540
625	1682	0.003586
626	1783	0.003638
627	2155	0.003652
628	388	0.003662
629	102	0.003669
630	1498	0.003672
631	2119	0.003679
632	392	0.003699
633	775	0.003707
634	529	0.003731
635	586	0.003745
636	2341	0.003785
637	2106	0.003810
638	1240	0.003825
639	623	0.003833
640	1519	0.003838
641	589	0.003848
642	2213	0.003858
643	1454	0.003883
644	1690	0.003892
645	1570	0.003942
646	679	0.003964
647	1040	0.003965
648	449	0.003993
649	873	0.004008
650	1273	0.004051
651	577	0.004063
652	1815	0.004087
653	2114	0.004105
654	1165	0.004111
655	1597	0.004139
656	1668	0.004144
657	1746	0.004170
658	1013	0.004201
659	1038	0.004234
660	161	0.004236
661	1932	0.004278
662	1323	0.004279
663	1951	0.004290
664	2313	0.004345
665	1484	0.004358
666	520	0.004376
667	1694	0.004386
668	277	0.004470
669	1429	0.004479
670	1576	0.004481
671	1296	0.004571
672	1737	0.004668
673	1636	0.004691
674	1864	0.004720
675	2170	0.004768
676	513	0.004772
677	1650	0.004785
678	372	0.004787
679	602	0.004804
680	1774	0.004838
681	1450	0.004839
682	2345	0.004840
683	2056	0.004845
684	506	0.004864
685	1456	0.004886
686	1929	0.004891
687	191	0.004908
688	2287	0.004913
689	38	0.004981
690	120	0.004988
691	1948	0.005053
692	122	0.005056
693	1916	0.005061
694	1221	0.005111
695	8	0.005117
696	1076	0.005183
697	1379	0.005220
698	1485	0.005247
699	2178	0.005297
700	188	0.005311
701	481	0.005346
702	1573	0.005595
703	1886	0.005619
704	446	0.005629
705	1317	0.005680
706	1055	0.005696
707	523	0.005754
708	417	0.005766
709	638	0.005856
710	1866	0.005872
711	296	0.005892
712	2281	0.005919
713	902	0.005924
714	1710	0.005924
715	2102	0.005930
716	98	0.005986
717	819	0.005995
718	542	0.006009
719	1627	0.006014
720	268	0.006034
721	677	0.006045
722	1177	0.006121
723	1637	0.006138
724	414	0.006173
725	862	0.006190
726	2061	0.006236
727	689	0.006245
728	783	0.006277
729	14	0.006300
730	2153	0.006315
731	2296	0.006345
732	241	0.006352
733	212	0.006393
734	763	0.006508
735	384	0.006576
736	1633	0.006632
737	1496	0.006660
738	753	0.006834
739	275	0.006868
740	1142	0.006897
741	1399	0.006907
742	735	0.006941
743	646	0.006957
744	1756	0.006966
745	716	0.006970
746	2002	0.006971
747	134	0.007008
748	2194	0.007029
749	2359	0.007041
750	889	0.007071
751	1214	0.007072
752	1782	0.007092
753	1192	0.007167
754	1910	0.007266
755	1149	0.007281
756	239	0.007290
757	1908	0.007295
758	1878	0.007365
759	1740	0.007390
760	484	0.007419
761	1743	0.007430
762	1701	0.007447
763	294	0.007473
764	903	0.007523
765	27	0.007559
766	1906	0.007566
767	1792	0.007590
768	2312	0.007624
769	2179	0.007698
770	1542	0.007796
771	62	0.007804
772	253	0.007839
773	1983	0.007937
774	1817	0.007956
775	1912	0.007983
776	1093	0.008100
777	299	0.008168
778	2267	0.008324
779	2030	0.008357
780	891	0.008357
781	823	0.008370
782	1349	0.008412
783	930	0.008501
784	1641	0.008633
785	327	0.008715
786	1586	0.008721
787	1235	0.008879
788	201	0.008925
789	2349	0.008953
790	1925	0.009039
791	1048	0.009064
792	657	0.009068
793	544	0.009122
794	1446	0.009161
795	2317	0.009167
796	1584	0.009183
797	1936	0.009232
798	1753	0.009233
799	2145	0.009252
800	655	0.009253
801	2118	0.009289
802	2037	0.009290
803	2198	0.009325
804	2099	0.009331
805	397	0.009340
806	2368	0.009565
807	1428	0.009638
808	2199	0.009672
809	878	0.009691
810	2108	0.009716
811	2291	0.009771
812	1414	0.009781
813	705	0.009837
814	2371	0.009874
815	28	0.010092
816	169	0.010108
817	808	0.010218
818	923	0.010220
819	1460	0.010340
820	1536	0.010347
821	820	0.010394
822	1459	0.010504
823	527	0.010568
824	672	0.010705
825	2021	0.010893
826	1577	0.010924
827	651	0.010975
828	805	0.010995
829	3	0.011019
830	824	0.011067
831	2376	0.011246
832	2232	0.011259
833	2196	0.011260
834	549	0.011349
835	812	0.011509
836	462	0.011529
837	1224	0.011535
838	1569	0.011606
839	442	0.011637
840	1861	0.011644
841	240	0.011801
842	863	0.011815
843	1978	0.011817
844	2055	0.011863
845	344	0.011904
846	606	0.011948
847	1280	0.011972
848	43	0.012057
849	358	0.012066
850	1045	0.012080
851	1698	0.012089
852	210	0.012129
853	1499	0.012167
854	1090	0.012231
855	510	0.012250
856	1455	0.012268
857	1049	0.012292
858	1930	0.012309
859	1762	0.012317
860	456	0.012324
861	981	0.012329
862	221	0.012399
863	422	0.012400
864	2346	0.012418
865	2273	0.012440
866	1385	0.012705
867	2185	0.012724
868	956	0.012820
869	1558	0.012984
870	2342	0.013019
871	2285	0.013030
872	2392	0.013162
873	1148	0.013164
874	837	0.013186
875	1283	0.013252
876	160	0.013280
877	157	0.013310
878	1911	0.013502
879	717	0.013512
880	217	0.013619
881	1473	0.013701
882	419	0.013704
883	420	0.013835
884	1325	0.014010
885	386	0.014061
886	1433	0.014146
887	499	0.014164
888	965	0.014251
889	1287	0.014554
890	1410	0.014754
891	964	0.014859
892	1791	0.014903
893	2072	0.015070
894	2139	0.015088
895	179	0.015132
896	2391	0.015304
897	1592	0.015370
898	1226	0.015493
899	2208	0.015745
900	796	0.015790
901	483	0.015932
902	382	0.015943
903	668	0.016027
904	4	0.016156
905	56	0.016158
906	1435	0.016200
907	343	0.016536
908	1091	0.016540
909	1514	0.016555
910	409	0.016558
911	1674	0.016611
912	1984	0.016741
913	920	0.016751
914	1228	0.017088
915	1467	0.017103
916	235	0.017156
917	335	0.017316
918	1676	0.017334
919	2067	0.017405
920	1119	0.018049
921	328	0.018144
922	2261	0.018240
923	2042	0.018414
924	894	0.018456
925	1157	0.018699
926	664	0.018802
927	562	0.018908
928	1758	0.018934
929	1820	0.019047
930	1062	0.019106
931	1518	0.019405
932	2197	0.019486
933	1178	0.019516
934	198	0.019723
935	632	0.019748
936	2408	0.019914
937	159	0.019945
938	269	0.020059
939	2152	0.020138
940	1005	0.020152
941	1615	0.020408
942	1080	0.020599
943	876	0.020696
944	1002	0.020780
945	1972	0.020802
946	1103	0.020823
947	881	0.020939
948	810	0.020982
949	255	0.020998
950	1899	0.021103
951	1173	0.021149
952	1684	0.021198
953	1025	0.021250
954	1831	0.021399
955	171	0.021532
956	2303	0.022030
957	880	0.022241
958	1770	0.022248
959	2184	0.022294
960	183	0.022302
961	2277	0.022313
962	2115	0.022417
963	634	0.022722
964	726	0.022872
965	2143	0.023116
966	2050	0.023301
967	1152	0.023420
968	611	0.023529
969	879	0.023577
970	2045	0.023705
971	1875	0.023790
972	1395	0.023884
973	1971	0.024138
974	252	0.024213
975	1898	0.024254
976	1285	0.024398
977	982	0.024530
978	1963	0.024638
979	686	0.024747
980	1821	0.024838
981	1904	0.024949
982	403	0.025192
983	2019	0.025337
984	1079	0.025668
985	374	0.025712
986	2282	0.025715
987	121	0.025728
988	901	0.025745
989	411	0.025986
990	1973	0.026049
991	2268	0.026116
992	2330	0.026264
993	1097	0.026407
994	35	0.026488
995	2144	0.026607
996	246	0.026879
997	1351	0.026944
998	1874	0.026965
999	715	0.027297
1000	1141	0.027408
1001	363	0.028030
1002	243	0.028746
1003	135	0.028748
1004	2031	0.028749
1005	104	0.028763
1006	926	0.028986
1007	1706	0.029222
1008	492	0.029222
1009	1796	0.029258
1010	543	0.029846
1011	1652	0.029999
1012	329	0.030327
1013	2180	0.030411
1014	1513	0.030625
1015	1365	0.030675
1016	1175	0.030889
1017	1967	0.030892
1018	1781	0.030995
1019	1114	0.031903
1020	2331	0.032083
1021	816	0.032149
1022	639	0.032259
1023	203	0.032767
1024	1190	0.032804
1025	78	0.032829
1026	1195	0.032959
1027	437	0.032968
1028	1934	0.032981
1029	186	0.033347
1030	872	0.033407
1031	2167	0.033462
1032	1218	0.033584
1033	167	0.033627
1034	1007	0.033656
1035	724	0.034171
1036	990	0.034472
1037	49	0.034601
1038	1053	0.034917
1039	1604	0.034926
1040	2195	0.035074
1041	72	0.035213
1042	368	0.036132
1043	1802	0.036505
1044	1697	0.036701
1045	297	0.036805
1046	1733	0.037162
1047	1693	0.037513
1048	1667	0.037668
1049	945	0.037727
1050	2126	0.037752
1051	728	0.037764
1052	652	0.038775
1053	1975	0.039019
1054	2263	0.039058
1055	1294	0.039367
1056	2224	0.039580
1057	460	0.039914
1058	304	0.039917
1059	1897	0.040535
1060	88	0.040824
1061	994	0.040967
1062	1956	0.040982
1063	2024	0.041077
1064	1888	0.041204
1065	385	0.041814
1066	1403	0.041894
1067	942	0.042164
1068	2307	0.042728
1069	1036	0.042921
1070	170	0.042962
1071	986	0.043657
1072	233	0.044045
1073	2378	0.044764
1074	1870	0.045168
1075	1585	0.045283
1076	342	0.045564
1077	1321	0.045626
1078	1889	0.045716
1079	351	0.045782
1080	1670	0.046622
1081	2240	0.046635
1082	2158	0.046750
1083	461	0.047100
1084	503	0.047365
1085	907	0.047692
1086	1397	0.047885
1087	1031	0.048058
1088	1666	0.048318
1089	836	0.048388
1090	2087	0.048468
1091	992	0.048564
1092	2259	0.049355
1093	2406	0.049501
1094	1249	0.049648
1095	2161	0.049749
1096	744	0.049872
1097	29	0.049929
1098	2238	0.050297
1099	696	0.050519
1100	337	0.050553
1101	1260	0.051401
1102	502	0.051982
1103	69	0.052200
1104	713	0.052587
1105	1387	0.052767
1106	11	0.053192
1107	979	0.053211
1108	635	0.053223
1109	491	0.053876
1110	1619	0.054057
1111	814	0.054493
1112	1163	0.054799
1113	948	0.054843
1114	886	0.054933
1115	551	0.055313
1116	340	0.055352
1117	105	0.056634
1118	828	0.057062
1119	791	0.057113
1120	1407	0.057283
1121	1158	0.057732
1122	2022	0.059222
1123	1064	0.060098
1124	991	0.060129
1125	1703	0.060994
1126	289	0.061850
1127	777	0.062253
1128	1100	0.062413
1129	1408	0.062467
1130	2235	0.062915
1131	840	0.063295
1132	2386	0.064165
1133	2211	0.064309
1134	2018	0.064585
1135	1543	0.064721
1136	2401	0.065052
1137	371	0.065772
1138	915	0.065887
1139	206	0.066330
1140	2132	0.066491
1141	738	0.066942
1142	1203	0.067096
1143	2043	0.068415
1144	568	0.068644
1145	743	0.068804
1146	317	0.070072
1147	1390	0.070194
1148	1777	0.070615
1149	1123	0.070719
1150	290	0.070970
1151	73	0.070972
1152	1846	0.070976
1153	40	0.071570
1154	790	0.071580
1155	1169	0.071815
1156	752	0.072632
1157	730	0.073678
1158	1656	0.073770
1159	888	0.073943
1160	2175	0.074011
1161	2256	0.074039
1162	1269	0.074047
1163	1201	0.074267
1164	1903	0.074862
1165	2367	0.075134
1166	758	0.076287
1167	2089	0.076596
1168	1369	0.076815
1169	792	0.077112
1170	2382	0.077610
1171	729	0.077900
1172	1217	0.079360
1173	1852	0.079888
1174	154	0.082216
1175	2181	0.084503
1176	2278	0.084826
1177	941	0.085240
1178	133	0.085753
1179	291	0.085914
1180	1301	0.086727
1181	116	0.088444
1182	1503	0.089333
1183	429	0.089526
1184	2328	0.089682
1185	1517	0.089939
1186	13	0.090898
1187	2351	0.091679
1188	870	0.093876
1189	125	0.094101
1190	313	0.095251
1191	1274	0.096959
1192	1104	0.097050
1193	704	0.097215
1194	1623	0.097429
1195	455	0.097629
1196	868	0.098143
1197	63	0.098698
1198	621	0.098961
1199	1094	0.099577
1200	1660	0.100771
1201	2357	0.100852
1202	1411	0.101266
1203	1051	0.101371
1204	258	0.102078
1205	2323	0.102242
1206	1959	0.102289
1207	1631	0.103233
1208	1662	0.103437
1209	2046	0.105593
1210	2029	0.105744
1211	842	0.105849
1212	1112	0.108138
1213	1588	0.108641
1214	1382	0.109032
1215	2397	0.109485
1216	1819	0.110000
1217	95	0.110673
1218	1811	0.111008
1219	924	0.111153
1220	138	0.111547
1221	426	0.111719
1222	933	0.112074
1223	2344	0.112136
1224	2260	0.113072
1225	216	0.115519
1226	322	0.116773
1227	2403	0.116964
1228	1960	0.117239
1229	975	0.120700
1230	1785	0.121607
1231	1	0.123433
1232	369	0.123906
1233	2141	0.124229
1234	1678	0.125663
1235	1447	0.125873
1236	1231	0.126142
1237	339	0.128496
1238	2177	0.128536
1239	1887	0.128645
1240	554	0.128778
1241	2262	0.129343
1242	1172	0.130049
1243	46	0.130175
1244	1525	0.132183
1245	2130	0.133706
1246	892	0.133941
1247	2216	0.141834
1248	1133	0.142659
1249	1074	0.143477
1250	215	0.143630
1251	2149	0.144093
1252	97	0.144455
1253	2109	0.145867
1254	1386	0.148911
1255	331	0.154056
1256	1797	0.155663
1257	1665	0.156799
1258	1241	0.158578
1259	636	0.160563
1260	658	0.163218
1261	1246	0.163258
1262	274	0.163420
1263	626	0.163513
1264	1800	0.165551
1265	1646	0.166394
1266	497	0.167858
1267	2012	0.169421
1268	532	0.171404
1269	440	0.171529
1270	583	0.172474
1271	1826	0.172487
1272	2302	0.173465
1273	860	0.176935
1274	1489	0.177961
1275	660	0.178173
1276	270	0.178844
1277	855	0.181186
1278	1144	0.182065
1279	1211	0.184535
1280	1095	0.184808
1281	32	0.186660
1282	987	0.189832
1283	1264	0.193159
1284	1353	0.195722
1285	55	0.198221
1286	1406	0.200240
1287	1717	0.200941
1288	1812	0.201717
1289	1982	0.203800
1290	1869	0.204115
1291	164	0.205125
1292	670	0.205132
1293	1725	0.207759
1294	1135	0.208152
1295	1835	0.209788
1296	2033	0.210071
1297	2225	0.210759
1298	1979	0.211254
1299	2321	0.215669
1300	811	0.215938
1301	995	0.218110
1302	486	0.228022
1303	2298	0.228174
1304	180	0.228967
1305	587	0.234407
1306	1010	0.237175
1307	1147	0.237371
1308	558	0.238265
1309	1183	0.242983
1310	1805	0.243006
1311	1981	0.243520
1312	524	0.247162
1313	1225	0.247936
1314	1877	0.253625
1315	2188	0.253855
1316	2011	0.257416
1317	377	0.263692
1318	2326	0.268227
1319	1718	0.269358
1320	650	0.277580
1321	528	0.278882
1322	2412	0.279201
1323	2094	0.279495
1324	77	0.279713
1325	1077	0.280589
1326	2104	0.281539
1327	2222	0.281797
1328	619	0.282115
1329	1299	0.282798
1330	559	0.282958
1331	1675	0.285526
1332	967	0.293244
1333	1881	0.301059
1334	1229	0.305692
1335	67	0.306181
1336	1023	0.308358
1337	616	0.314820
1338	835	0.315585
1339	1938	0.318172
1340	1845	0.319702
1341	1198	0.321290
1342	1858	0.323796
1343	2300	0.326264
1344	1475	0.326921
1345	807	0.327291
1346	1649	0.329829
1347	2069	0.338738
1348	1020	0.345198
1349	1272	0.347521
1350	1827	0.354849
1351	1927	0.355476
1352	1707	0.366018
1353	262	0.368296
1354	1607	0.368862
1355	360	0.372173
1356	1976	0.374810
1357	2000	0.378994
1358	643	0.381450
1359	2085	0.385877
1360	1297	0.388654
1361	935	0.392171
1362	1279	0.392335
1363	1084	0.392927
1364	139	0.397474
1365	2210	0.401819
1366	197	0.406609
1367	1700	0.406994
1368	1481	0.407881
1369	1394	0.410649
1370	1745	0.411329
1371	315	0.411564
1372	2017	0.417937
1373	1991	0.431983
1374	1009	0.436170
1375	407	0.450592
1376	864	0.453945
1377	2052	0.455035
1378	1992	0.455052
1379	2239	0.457598
1380	1522	0.464320
1381	1962	0.466579
1382	533	0.469340
1383	1672	0.474990
1384	871	0.478225
1385	841	0.482727
1386	1367	0.483286
1387	48	0.489887
1388	250	0.492301
1389	178	0.495577
1390	2084	0.514101
1391	232	0.516306
1392	1529	0.516782
1393	2157	0.524868
1394	457	0.529151
1395	647	0.530317
1396	509	0.530416
1397	92	0.531402
1398	780	0.534681
1399	1487	0.535537
1400	2014	0.538954
1401	464	0.539755
1402	2325	0.541238
1403	1388	0.548093
1404	1749	0.550704
1405	1671	0.552403
1406	1128	0.553920
1407	1108	0.562974
1408	2116	0.563723
1409	24	0.565358
1410	1651	0.566046
1411	349	0.566055
1412	1953	0.568352
1413	375	0.571163
1414	2404	0.579599
1415	1089	0.587366
